category_id,raw_name,canonical_name,parent,level,seo_slug,legacy_l1_slug,status,tier
CAT-1779,咖啡机,咖啡机,办公日用,2,industrial-mechanical-lcsc-14078,,active,B
CAT-1780,嘉立创专用办公,嘉立创专用办公,办公日用,2,industrial-mechanical-lcsc-14099,,active,B
CAT-1781,电话机套装,电话机套装,办公日用,2,industrial-mechanical-lcsc-14101,,active,B
CAT-1782,饮料机,饮料机,办公日用,2,industrial-mechanical-lcsc-14106,,active,B
CAT-1783,饭菜保温台,饭菜保温台,办公日用,2,industrial-mechanical-lcsc-14108,,active,B
CAT-1784,和面机,和面机,办公日用,2,industrial-mechanical-lcsc-14109,,active,B
CAT-1785,洗碗机,洗碗机,办公日用,2,industrial-mechanical-lcsc-14110,,active,B
CAT-1786,蒸饭柜,蒸饭柜,办公日用,2,industrial-mechanical-lcsc-14111,,active,B
CAT-1787,打蛋器,打蛋器,办公日用,2,industrial-mechanical-lcsc-14112,,active,B
CAT-1788,冰淇淋机,冰淇淋机,办公日用,2,industrial-mechanical-lcsc-14125,,active,B
CAT-1789,自动炒菜机,自动炒菜机,办公日用,2,industrial-mechanical-lcsc-14128,,active,B
CAT-1790,网络收发器,网络收发器,办公日用,2,industrial-mechanical-lcsc-14136,,active,B
CAT-1791,硬盘录像机,硬盘录像机,办公日用,2,industrial-mechanical-lcsc-14137,,active,B
CAT-1792,水暖毯,水暖毯,办公日用,2,industrial-mechanical-lcsc-14209,,active,B
CAT-1793,净水器,净水器,办公日用,2,industrial-mechanical-lcsc-14219,,active,B
CAT-1794,管线机,管线机,办公日用,2,industrial-mechanical-lcsc-14220,,active,B
CAT-1795,枕头,枕头,办公日用,2,industrial-mechanical-lcsc-14221,,active,B
CAT-1796,坐垫,坐垫,办公日用,2,industrial-mechanical-lcsc-14222,,active,B
CAT-1797,外置天线,外置天线,办公日用,2,industrial-mechanical-lcsc-14246,,active,B
CAT-1798,节庆用品,节庆用品,办公日用,2,industrial-mechanical-lcsc-14248,,active,B
CAT-1799,面板开关,面板开关,办公日用,2,industrial-mechanical-lcsc-14249,,active,B
CAT-1800,面板插座,面板插座,办公日用,2,industrial-mechanical-lcsc-14250,,active,B
CAT-1801,信息面板,信息面板,办公日用,2,industrial-mechanical-lcsc-14251,,active,B
CAT-1802,面板附件,面板附件,办公日用,2,industrial-mechanical-lcsc-14258,,active,B
CAT-1803,自粘性标签,自粘性标签,办公日用,2,industrial-mechanical-lcsc-14260,,active,B
CAT-1804,美工刀套装,美工刀套装,办公日用,2,industrial-mechanical-lcsc-14264,,active,B
CAT-1805,智能插座,智能插座,办公日用,2,industrial-mechanical-lcsc-14271,,active,B
CAT-1806,PDU插座,PDU插座,办公日用,2,industrial-mechanical-pdu,,active,B
CAT-1807,放电枪插座,放电枪插座,办公日用,2,industrial-mechanical-lcsc-14274,,active,B
CAT-1808,机箱配件,机箱配件,办公日用,2,industrial-mechanical-lcsc-14276,,active,B
CAT-1809,机架配件,机架配件,办公日用,2,industrial-mechanical-lcsc-14277,,active,B
CAT-1810,SD卡适配器,SD卡适配器,办公日用,2,industrial-mechanical-sd,,active,B
CAT-1811,PET标签,PET标签,办公日用,2,industrial-mechanical-pet,,active,B
CAT-1812,热敏标签纸,热敏标签纸,办公日用,2,industrial-mechanical-lcsc-14353,,active,B
CAT-1813,铜版标签纸,铜版标签纸,办公日用,2,industrial-mechanical-lcsc-14354,,active,B
CAT-1814,收银纸,收银纸,办公日用,2,industrial-mechanical-lcsc-14356,,active,B
CAT-1815,标价纸,标价纸,办公日用,2,industrial-mechanical-lcsc-14357,,active,B
CAT-1816,A4不干胶纸,A4不干胶纸,办公日用,2,industrial-mechanical-a4,,active,B
CAT-1817,串口卡,串口卡,办公日用,2,industrial-mechanical-lcsc-14365,,active,B
CAT-1818,视频延长器,视频延长器,办公日用,2,industrial-mechanical-lcsc-14368,,active,B
CAT-1819,蓝牙适配器,蓝牙适配器,办公日用,2,industrial-mechanical-lcsc-14370,,active,B
CAT-1820,暖手宝,暖手宝,办公日用,2,industrial-mechanical-lcsc-14390,,active,B
CAT-1821,杯垫,杯垫,办公日用,2,industrial-mechanical-lcsc-14391,,active,B
CAT-1822,视频适配器,视频适配器,办公日用,2,industrial-mechanical-lcsc-14399,,active,B
CAT-1823,网络连接器,网络连接器,办公日用,2,industrial-mechanical-lcsc-14400,,active,B
CAT-1824,网络适配器,网络适配器,办公日用,2,industrial-mechanical-lcsc-14401,,active,B
CAT-1825,信号分离器,信号分离器,办公日用,2,industrial-mechanical-lcsc-14402,,active,B
CAT-1826,保密柜,保密柜,办公日用,2,industrial-mechanical-lcsc-14414,,active,B
CAT-1827,保险柜,保险柜,办公日用,2,industrial-mechanical-lcsc-14415,,active,B
CAT-1828,待销柜,待销柜,办公日用,2,industrial-mechanical-lcsc-14416,,active,B
CAT-1829,信号屏蔽柜,信号屏蔽柜,办公日用,2,industrial-mechanical-lcsc-14419,,active,B
CAT-1830,充电柜,充电柜,办公日用,2,industrial-mechanical-lcsc-14420,,active,B
CAT-1831,寄存柜,寄存柜,办公日用,2,industrial-mechanical-lcsc-14421,,active,B
CAT-1832,打印机共享器,打印机共享器,办公日用,2,industrial-mechanical-lcsc-14422,,active,B
CAT-1833,光纤分光器,光纤分光器,办公日用,2,industrial-mechanical-lcsc-14423,,active,B
CAT-1834,光纤回路器,光纤回路器,办公日用,2,industrial-mechanical-lcsc-14424,,active,B
CAT-1835,光纤耦合器,光纤耦合器,办公日用,2,industrial-mechanical-lcsc-14425,,active,B
CAT-1836,光纤衰减器,光纤衰减器,办公日用,2,industrial-mechanical-lcsc-14426,,active,B
CAT-1837,KVM切换器,KVM切换器,办公日用,2,industrial-mechanical-kvm-14427,,active,B
CAT-1838,光纤复用器,光纤复用器,办公日用,2,industrial-mechanical-lcsc-14429,,active,B
CAT-1839,音频转接头/适配器,音频转接头/适配器,办公日用,2,industrial-mechanical-lcsc-14433,,active,B
CAT-1840,XLR连接器,XLR连接器,办公日用,2,industrial-mechanical-xlr,,active,B
CAT-1841,茶具,茶具,办公日用,2,industrial-mechanical-lcsc-14482,,active,B
CAT-1842,屏幕膜,屏幕膜,办公日用,2,industrial-mechanical-lcsc-14499,,active,B
CAT-1843,打印线,打印线,办公日用,2,industrial-mechanical-lcsc-14548,,active,B
CAT-1844,文具胶带,文具胶带,办公日用,2,industrial-mechanical-lcsc-14564,,active,B
CAT-1845,吊扇,吊扇,办公日用,2,industrial-mechanical-lcsc-14567,,active,B
CAT-1846,壁挂扇,壁挂扇,办公日用,2,industrial-mechanical-lcsc-14568,,active,B
CAT-1847,落地扇,落地扇,办公日用,2,industrial-mechanical-lcsc-14569,,active,B
CAT-1848,趴地扇,趴地扇,办公日用,2,industrial-mechanical-lcsc-14570,,active,B
CAT-1849,冷风扇,冷风扇,办公日用,2,industrial-mechanical-lcsc-14571,,active,B
CAT-1850,塔扇,塔扇,办公日用,2,industrial-mechanical-lcsc-14572,,active,B
CAT-1851,冷却固化风扇,冷却固化风扇,办公日用,2,industrial-mechanical-lcsc-14573,,active,B
CAT-1852,台扇,台扇,办公日用,2,industrial-mechanical-lcsc-14574,,active,B
CAT-1853,便携风扇,便携风扇,办公日用,2,industrial-mechanical-lcsc-14576,,active,B
CAT-1854,干衣机,干衣机,办公日用,2,industrial-mechanical-lcsc-14577,,active,B
CAT-1855,键盘,键盘,办公日用,2,industrial-mechanical-lcsc-14580,,active,B
CAT-1856,鼠标,鼠标,办公日用,2,industrial-mechanical-lcsc-14581,,active,B
CAT-1857,键鼠套装,键鼠套装,办公日用,2,industrial-mechanical-lcsc-14582,,active,B
CAT-1858,光纤分纤箱,光纤分纤箱,办公日用,2,industrial-mechanical-lcsc-14589,,active,B
CAT-1859,卡式炉,卡式炉,办公日用,2,industrial-mechanical-lcsc-14599,,active,B
CAT-1860,天幕,天幕,办公日用,2,industrial-mechanical-lcsc-14600,,active,B
CAT-1861,便携取暖器,便携取暖器,办公日用,2,industrial-mechanical-lcsc-14601,,active,B
CAT-1862,碳烤炉,碳烤炉,办公日用,2,industrial-mechanical-lcsc-14619,,active,B
CAT-1863,一体式气炉,一体式气炉,办公日用,2,industrial-mechanical-lcsc-14621,,active,B
CAT-1864,分体式气炉,分体式气炉,办公日用,2,industrial-mechanical-lcsc-14622,,active,B
CAT-1865,气炉配件,气炉配件,办公日用,2,industrial-mechanical-lcsc-14624,,active,B
CAT-1866,手机,手机,办公日用,2,industrial-mechanical-lcsc-14655,,active,B
CAT-1867,电脑主机,电脑主机,办公日用,2,industrial-mechanical-lcsc-14656,,active,B
CAT-1868,会议平板,会议平板,办公日用,2,industrial-mechanical-lcsc-14657,,active,B
CAT-1869,平板电脑,平板电脑,办公日用,2,industrial-mechanical-lcsc-14658,,active,B
CAT-1870,学习机,学习机,办公日用,2,industrial-mechanical-lcsc-14659,,active,B
CAT-1871,号码管,号码管,办公日用,2,industrial-mechanical-lcsc-14664,,active,B
CAT-1872,信号隔离器,信号隔离器,办公日用,2,industrial-mechanical-lcsc-14665,,active,B
CAT-1873,采集卡,采集卡,办公日用,2,industrial-mechanical-lcsc-14666,,active,B
CAT-1874,扩展卡,扩展卡,办公日用,2,industrial-mechanical-lcsc-14667,,active,B
CAT-1875,光纤模块,光纤模块,办公日用,2,industrial-mechanical-lcsc-14698,,active,B
CAT-1876,档案袋,档案袋,办公日用,2,industrial-mechanical-lcsc-14699,,active,B
CAT-1877,风琴包,风琴包,办公日用,2,industrial-mechanical-lcsc-14700,,active,B
CAT-1878,活页袋/活页纸,活页袋/活页纸,办公日用,2,industrial-mechanical-lcsc-14701,,active,B
CAT-1879,文件袋,文件袋,办公日用,2,industrial-mechanical-lcsc-14702,,active,B
CAT-1880,文件套,文件套,办公日用,2,industrial-mechanical-lcsc-14703,,active,B
CAT-1881,元器件样品本,元器件样品本,办公日用,2,industrial-mechanical-lcsc-14704,,active,B
CAT-1882,专用文件夹,专用文件夹,办公日用,2,industrial-mechanical-lcsc-14705,,active,B
CAT-1883,3D打印耗材,3D打印耗材,办公日用,2,industrial-mechanical-3d,,active,B
CAT-1884,针式打印机,针式打印机,办公日用,2,industrial-mechanical-lcsc-14707,,active,B
CAT-1885,线号机,线号机,办公日用,2,industrial-mechanical-lcsc-14708,,active,B
CAT-1886,错题打印机,错题打印机,办公日用,2,industrial-mechanical-lcsc-14709,,active,B
CAT-1887,3D打印机,3D打印机,办公日用,2,industrial-mechanical-3d-14710,,active,B
CAT-1888,喷墨打印机,喷墨打印机,办公日用,2,industrial-mechanical-lcsc-14711,,active,B
CAT-1889,POE供电器,POE供电器,办公日用,2,industrial-mechanical-poe,,active,B
CAT-1890,USB适配器,USB适配器,办公日用,2,industrial-mechanical-usb-14713,,active,B
CAT-1891,笔袋,笔袋,办公日用,2,industrial-mechanical-lcsc-14714,,active,B
CAT-1892,排插/面板开关,排插/面板开关,笔袋,3,industrial-mechanical-lcsc-11428,,active,B
CAT-1893,信号隔离器件,Semiconductors & Discrete,,1,semiconductors-discrete-13433,semiconductor-components,active,A
CAT-1894,数字隔离器,数字隔离器,信号隔离器件,2,semiconductors-discrete-lcsc-581,semiconductor-components,active,B
CAT-1895,隔离式放大器,隔离式放大器,信号隔离器件,2,semiconductors-discrete-lcsc-11259,semiconductor-components,active,B
CAT-1896,隔离式RS485/422收发器,隔离式RS485/422收发器,信号隔离器件,2,semiconductors-discrete-rs485-422,semiconductor-components,active,B
CAT-1897,隔离式CAN收发器,隔离式CAN收发器,信号隔离器件,2,semiconductors-discrete-can,semiconductor-components,active,B
CAT-1898,隔离式I2C,隔离式I2C,信号隔离器件,2,semiconductors-discrete-i2c,semiconductor-components,active,B
CAT-1899,隔离式ADC,隔离式ADC,信号隔离器件,2,semiconductors-discrete-adc,semiconductor-components,active,B
CAT-1900,隔离DI/DO,隔离DI/DO,信号隔离器件,2,semiconductors-discrete-di-do,semiconductor-components,active,B
CAT-1901,光耦仿真器(可替换光耦),光耦仿真器(可替换光耦),信号隔离器件,2,semiconductors-discrete-lcsc-13443,semiconductor-components,active,B
CAT-1902,隔离式USB芯片,隔离式USB芯片,信号隔离器件,2,semiconductors-discrete-usb,semiconductor-components,active,B
CAT-1903,隔离式LVDS缓冲器,隔离式LVDS缓冲器,信号隔离器件,2,semiconductors-discrete-lvds,semiconductor-components,active,B
CAT-1904,隔离式比较器,隔离式比较器,信号隔离器件,2,semiconductors-discrete-lcsc-13446,semiconductor-components,active,B
CAT-1905,隔离式RS-232收发器,隔离式RS-232收发器,信号隔离器件,2,semiconductors-discrete-rs-232,semiconductor-components,active,B
CAT-1906,隔离式SPI,隔离式SPI,信号隔离器件,2,semiconductors-discrete-spi,semiconductor-components,active,B
CAT-1907,隔离式ADC(带电源),隔离式ADC(带电源),信号隔离器件,2,semiconductors-discrete-adc-13449,semiconductor-components,active,B
CAT-1908,隔离式SPI(带电源),隔离式SPI(带电源),信号隔离器件,2,semiconductors-discrete-spi-13450,semiconductor-components,active,B
CAT-1909,隔离式USB芯片(带电源),隔离式USB芯片(带电源),信号隔离器件,2,semiconductors-discrete-usb-13451,semiconductor-components,active,B
CAT-1910,隔离式RS-232收发器(带电源),隔离式RS-232收发器(带电源),信号隔离器件,2,semiconductors-discrete-rs-232-13452,semiconductor-components,active,B
CAT-1911,隔离式放大器(带电源),隔离式放大器(带电源),信号隔离器件,2,semiconductors-discrete-lcsc-13453,semiconductor-components,active,B
CAT-1912,数字隔离器(带电源),数字隔离器(带电源),信号隔离器件,2,semiconductors-discrete-lcsc-13454,semiconductor-components,active,B
CAT-1913,隔离式RS485/422收发器(带电源),隔离式RS485/422收发器(带电源),信号隔离器件,2,semiconductors-discrete-rs485-422-13455,semiconductor-components,active,B
CAT-1914,隔离式I2C(带电源),隔离式I2C(带电源),信号隔离器件,2,semiconductors-discrete-i2c-13456,semiconductor-components,active,B
CAT-1915,隔离式CAN收发器(带电源),隔离式CAN收发器(带电源),信号隔离器件,2,semiconductors-discrete-can-13457,semiconductor-components,active,B
CAT-1916,隔离-固态继电器,隔离-固态继电器,信号隔离器件,2,semiconductors-discrete-lcsc-13479,semiconductor-components,active,B
CAT-1917,隔离式DC/DC转换器,隔离式DC/DC转换器,隔离-固态继电器,3,semiconductors-discrete-dc-dc,semiconductor-components,active,B
CAT-1918,隔离式栅极驱动器,隔离式栅极驱动器,隔离-固态继电器,3,semiconductors-discrete-lcsc-13476,semiconductor-components,active,B
CAT-1919,变压器驱动器,变压器驱动器,隔离-固态继电器,3,semiconductors-discrete-lcsc-13477,semiconductor-components,active,B
CAT-1920,劳保用品,Industrial & Mechanical,,1,industrial-mechanical-11209,,active,A
CAT-1921,电弧防护,电弧防护,劳保用品,2,industrial-mechanical-lcsc-11368,,active,B
CAT-1922,焊接脚盖,焊接脚盖,劳保用品,2,industrial-mechanical-lcsc-11603,,active,B
CAT-1923,安全鞋,安全鞋,劳保用品,2,industrial-mechanical-lcsc-11604,,active,B
CAT-1924,防护靴,防护靴,劳保用品,2,industrial-mechanical-lcsc-11605,,active,B
CAT-1925,鞋套,鞋套,劳保用品,2,industrial-mechanical-lcsc-11606,,active,B
CAT-1926,安全带,安全带,劳保用品,2,industrial-mechanical-lcsc-11607,,active,B
CAT-1927,防护眼镜,防护眼镜,劳保用品,2,industrial-mechanical-lcsc-11608,,active,B
CAT-1928,护目镜,护目镜,劳保用品,2,industrial-mechanical-lcsc-11609,,active,B
CAT-1929,眼镜配件,眼镜配件,劳保用品,2,industrial-mechanical-lcsc-11610,,active,B
CAT-1930,防护面屏,防护面屏,劳保用品,2,industrial-mechanical-lcsc-11611,,active,B
CAT-1931,电焊防护帽,电焊防护帽,劳保用品,2,industrial-mechanical-lcsc-11612,,active,B
CAT-1932,头部防护配件,头部防护配件,劳保用品,2,industrial-mechanical-lcsc-11613,,active,B
CAT-1933,工作帽,工作帽,劳保用品,2,industrial-mechanical-lcsc-11614,,active,B
CAT-1934,耳塞,耳塞,劳保用品,2,industrial-mechanical-lcsc-11615,,active,B
CAT-1935,耳罩,耳罩,劳保用品,2,industrial-mechanical-lcsc-11616,,active,B
CAT-1936,涂层手套,涂层手套,劳保用品,2,industrial-mechanical-lcsc-11617,,active,B
CAT-1937,一次性手套,一次性手套,劳保用品,2,industrial-mechanical-lcsc-11618,,active,B
CAT-1938,机械手套,机械手套,劳保用品,2,industrial-mechanical-lcsc-11619,,active,B
CAT-1939,防寒手套,防寒手套,劳保用品,2,industrial-mechanical-lcsc-11620,,active,B
CAT-1940,防电弧手套,防电弧手套,劳保用品,2,industrial-mechanical-lcsc-11621,,active,B
CAT-1941,通用工作手套,通用工作手套,劳保用品,2,industrial-mechanical-lcsc-11622,,active,B
CAT-1942,防割手套,防割手套,劳保用品,2,industrial-mechanical-lcsc-11623,,active,B
CAT-1943,防化手套,防化手套,劳保用品,2,industrial-mechanical-lcsc-11624,,active,B
CAT-1944,隔热手套,隔热手套,劳保用品,2,industrial-mechanical-lcsc-11625,,active,B
CAT-1945,焊接手套,焊接手套,劳保用品,2,industrial-mechanical-lcsc-11626,,active,B
CAT-1946,焊接袖套,焊接袖套,劳保用品,2,industrial-mechanical-lcsc-11627,,active,B
CAT-1947,防护服,防护服,劳保用品,2,industrial-mechanical-lcsc-11628,,active,B
CAT-1948,雨衣,雨衣,劳保用品,2,industrial-mechanical-lcsc-11629,,active,B
CAT-1949,防静电帽,防静电帽,劳保用品,2,industrial-mechanical-lcsc-11630,,active,B
CAT-1950,防静电服,防静电服,劳保用品,2,industrial-mechanical-lcsc-11631,,active,B
CAT-1951,防静电鞋,防静电鞋,劳保用品,2,industrial-mechanical-lcsc-11632,,active,B
CAT-1952,防静电围裙,防静电围裙,劳保用品,2,industrial-mechanical-lcsc-11633,,active,B
CAT-1953,防静电手套,防静电手套,劳保用品,2,industrial-mechanical-lcsc-11634,,active,B
CAT-1954,防静电包,防静电包,劳保用品,2,industrial-mechanical-lcsc-11635,,active,B
CAT-1955,防静电袖套,防静电袖套,劳保用品,2,industrial-mechanical-lcsc-11636,,active,B
CAT-1956,防护面具及配件,防护面具及配件,劳保用品,2,industrial-mechanical-lcsc-11637,,active,B
CAT-1957,防护口罩,防护口罩,劳保用品,2,industrial-mechanical-lcsc-11638,,active,B
CAT-1958,焊接围裙,焊接围裙,劳保用品,2,industrial-mechanical-lcsc-12366,,active,B
CAT-1959,焊接面罩,焊接面罩,劳保用品,2,industrial-mechanical-lcsc-12601,,active,B
CAT-1960,绝缘脚垫,绝缘脚垫,劳保用品,2,industrial-mechanical-lcsc-12617,,active,B
CAT-1961,防静电手环,防静电手环,劳保用品,2,industrial-mechanical-lcsc-12649,,active,B
CAT-1962,安全帽,安全帽,劳保用品,2,industrial-mechanical-lcsc-12754,,active,B
CAT-1963,护膝,护膝,劳保用品,2,industrial-mechanical-lcsc-12763,,active,B
