raw_name,canonical_brand,manufacturer_id,status,tier,match_method
Opto Diode Corporation,Opto Diode Corporation,MFR-02159,candidate,B,new
OUPIIN(弘振),OUPIIN(弘振),MFR-02139,candidate,B,new
OKDO,OKDO,MFR-02109,review,A,new
Orbel,Orbel,MFR-02161,candidate,B,new
OWON(欧万),OWON(欧万),MFR-02140,candidate,B,new
"OMEGA Engineering, Inc","OMEGA Engineering, Inc",MFR-02112,candidate,B,new
OPTO 22,OPTO 22,MFR-02120,candidate,B,new
OSLO SWITCH,OSLO SWITCH,MFR-02131,candidate,B,new
OptiFuse,OptiFuse,MFR-02156,candidate,B,new
"Otto Engineering, Inc.","Otto Engineering, Inc.",MFR-02166,candidate,B,new
OTAX(欧达可),OTAX(欧达可),MFR-02134,candidate,B,new
OSEPP,OSEPP,MFR-02127,candidate,B,new
OmniPreSense,OmniPreSense,MFR-02149,candidate,B,new
Orient Display,Orient Display,MFR-02163,candidate,B,new
OSRAM(欧司朗),OSRAM(欧司朗),MFR-02133,candidate,B,new
OASIS(李洲),OASIS(李洲),MFR-02101,candidate,B,new
TT Electronics/Optek Technology,TT Electronics/Optek Technology,MFR-02926,candidate,B,new
OLFA(爱利华),OLFA(爱利华),MFR-02111,candidate,B,new
Ohmite,Ohmite,MFR-02143,candidate,B,new
OZIO(奥舒尔),OZIO(奥舒尔),MFR-02141,candidate,B,new
OKI,OKI,MFR-02110,review,A,new
Optilab,Optilab,MFR-02157,candidate,B,new
PINREX(频锐科技),PINREX(频锐科技),MFR-02196,candidate,B,new
POWERBUS(强联通讯),POWERBUS(强联通讯),MFR-02212,candidate,B,new
鹏工,鹏工,MFR-03836,review,A,new
紫光同创,紫光同创,MFR-03781,candidate,B,new
Pletronics Inc,Pletronics Inc,MFR-02265,candidate,B,new
POWLICON(宝砾微),POWLICON(宝砾微),MFR-02214,candidate,B,new
PAKON(贝工),PAKON(贝工),MFR-02173,candidate,B,new
PROLIFIC(旺玖),PROLIFIC(旺玖),MFR-02220,candidate,B,new
PTC(普诚),PTC(普诚),MFR-02226,candidate,B,new
PPT(磁创),PPT(磁创),MFR-02215,candidate,B,new
PULSE(普思),PULSE(普思),MFR-02231,candidate,B,new
POMEAS(普密斯),POMEAS(普密斯),MFR-02210,candidate,B,new
PuFaYan(普法眼),PuFaYan(普法眼),MFR-02294,candidate,B,new
PIELENST(派量),PIELENST(派量),MFR-02193,candidate,B,new
PRINT-RITE(天威),PRINT-RITE(天威),MFR-02218,candidate,B,new
PSA(信昌电陶),PSA(信昌电陶),MFR-02223,candidate,B,new
Precision Technology,Precision Technology,MFR-02289,candidate,B,new
PTSolns,PTSolns,MFR-02228,candidate,B,new
Point Labs,Point Labs,MFR-02266,candidate,B,new
Pi Supply,Pi Supply,MFR-02260,candidate,B,new
Phyton,Phyton,MFR-02259,candidate,B,new
PN Junction,PN Junction,MFR-02204,candidate,B,new
pi-top,pi-top,MFR-03523,candidate,B,new
Plazmo,Plazmo,MFR-02264,candidate,B,new
Pokit Innovations,Pokit Innovations,MFR-02267,candidate,B,new
Precision Electronic,Precision Electronic,MFR-02288,candidate,B,new
Powerbox,Powerbox,MFR-02279,candidate,B,new
Powell Electronics,Powell Electronics,MFR-02271,candidate,B,new
PDA,PDA,MFR-02179,review,A,new
Patco,Patco,MFR-02247,candidate,B,new
PalmSens,PalmSens,MFR-02240,candidate,B,new
Parker Chomerics,Parker Chomerics,MFR-02244,candidate,B,new
Pacific Goal,Pacific Goal,MFR-02237,candidate,B,new
Phoenix America,Phoenix America,MFR-02257,candidate,B,new
Peak Electronic,Peak Electronic,MFR-02249,candidate,B,new
Peerless by Tymphany,Peerless by Tymphany,MFR-02251,candidate,B,new
PEI-Genesis,PEI-Genesis,MFR-02182,candidate,B,new
Powerbx Inc,Powerbx Inc,MFR-02280,candidate,B,new
Powerlet,Powerlet,MFR-02283,candidate,B,new
P1dB Inc,P1dB Inc,MFR-02170,candidate,B,new
PLT(錩钢),PLT(錩钢),MFR-02200,candidate,B,new
POLAR BEAR(北极熊),POLAR BEAR(北极熊),MFR-02208,candidate,B,new
Prisemi(芯导),Prisemi(芯导),MFR-02291,candidate,B,new
PADAUK(应广),PADAUK(应广),MFR-02171,candidate,B,new
PIANO(皮阿诺),PIANO(皮阿诺),MFR-02190,candidate,B,new
ProLabs,ProLabs,MFR-02292,candidate,B,new
Pervasive Displays(龙亭),Pervasive Displays(龙亭),MFR-02255,candidate,B,new
Power Integrations(帕沃英蒂格盛),Power Integrations(帕沃英蒂格盛),MFR-02275,candidate,B,new
Perle Systems,Perle Systems,MFR-02254,candidate,B,new
PowTech(华润矽威),PowTech(华润矽威),MFR-02270,candidate,B,new
PowerSync(包尔星克),PowerSync(包尔星克),MFR-02278,candidate,B,new
Premier Magnetics,Premier Magnetics,MFR-02290,candidate,B,new
浦钛,浦钛,MFR-03746,review,A,new
POPULA(九洲普惠),POPULA(九洲普惠),MFR-02211,candidate,B,new
Paktron,Paktron,MFR-02239,candidate,B,new
PDW(芯格诺科技),PDW(芯格诺科技),MFR-02181,candidate,B,new
PINGFANSHIGUANG(平凡时光),PINGFANSHIGUANG(平凡时光),MFR-02194,candidate,B,new
PLUM(普卢姆),PLUM(普卢姆),MFR-02203,candidate,B,new
PXX(朋祥兴),PXX(朋祥兴),MFR-02236,candidate,B,new
prosemi(普罗森美),prosemi(普罗森美),MFR-03524,candidate,B,new
PSI(宝力芯),PSI(宝力芯),MFR-02224,candidate,B,new
POHIR(博赫尔),POHIR(博赫尔),MFR-02207,candidate,B,new
Pairlink(佩林),Pairlink(佩林),MFR-02238,candidate,B,new
PreBlue(普瑞蓝),PreBlue(普瑞蓝),MFR-02286,candidate,B,new
PinTENG(品腾),PinTENG(品腾),MFR-02262,candidate,B,new
PANTUM(奔图),PANTUM(奔图),MFR-02176,candidate,B,new
PEOPLE(人民电器),PEOPLE(人民电器),MFR-02184,candidate,B,new
POLYTONER(宝利通),POLYTONER(宝利通),MFR-02209,candidate,B,new
parade(谱瑞科技),parade(谱瑞科技),MFR-03522,candidate,B,new
3.Peaks(三山),3.Peaks(三山),MFR-00002,candidate,B,new
PUYA(普冉),PUYA(普冉),MFR-02235,candidate,B,new
PLUKE(普禄克),PLUKE(普禄克),MFR-02202,candidate,B,new
生产辅料,生产辅料,MFR-03761,candidate,B,new
Partron(帕创),Partron(帕创),MFR-02246,candidate,B,new
Phihong USA,Phihong USA,MFR-02256,candidate,B,new
PowerFilm,PowerFilm,MFR-02277,candidate,B,new
Peacock(日本孔雀),Peacock(日本孔雀),MFR-02248,candidate,B,new
P-DUKE,P-DUKE,MFR-02169,candidate,B,new
PUIAUDIO,PUIAUDIO,MFR-02230,candidate,B,new
Pearl river wire(珠江电线),Pearl river wire(珠江电线),MFR-02250,candidate,B,new
PEM,PEM,MFR-02183,review,A,new
Parallax,Parallax,MFR-02243,candidate,B,new
Particle,Particle,MFR-02245,candidate,B,new
Pololu Corporation,Pololu Corporation,MFR-02268,candidate,B,new
Pimoroni,Pimoroni,MFR-02261,candidate,B,new
Panduit,Panduit,MFR-02242,candidate,B,new
Protektive Pak,Protektive Pak,MFR-02293,candidate,B,new
Powerex Inc.,Powerex Inc.,MFR-02282,candidate,B,new
Preci-Dip,Preci-Dip,MFR-02287,candidate,B,new
Power Connector,Power Connector,MFR-02272,candidate,B,new
Powercast,Powercast,MFR-02281,candidate,B,new
Pomona Electronics,Pomona Electronics,MFR-02269,candidate,B,new
PROTEK,PROTEK,MFR-02221,candidate,B,new
PANJIT(强茂),PANJIT(强茂),MFR-02175,candidate,B,new
Powertip Technology,Powertip Technology,MFR-02285,candidate,B,new
PTR Messtechnik,PTR Messtechnik,MFR-02227,candidate,B,new
PFC,PFC,MFR-02187,review,A,new
Penn Elcom,Penn Elcom,MFR-02252,candidate,B,new
PHYTEC America LLC,PHYTEC America LLC,MFR-02189,candidate,B,new
PIC,PIC,MFR-02191,review,A,new
PEPPERL+FUCHS(倍加福),PEPPERL+FUCHS(倍加福),MFR-02185,candidate,B,new
PAKER(派克微),PAKER(派克微),MFR-02172,candidate,B,new
PICKER,PICKER,MFR-02192,candidate,B,new
52PI,52PI,MFR-00009,candidate,B,new
PASTERNACK,PASTERNACK,MFR-02178,candidate,B,new
PJSEMI(平晶微),PJSEMI(平晶微),MFR-02199,candidate,B,new
PDOK,PDOK,MFR-02180,review,A,new
PUSU(普速),PUSU(普速),MFR-02233,candidate,B,new
Power Electronic Measurements,Power Electronic Measurements,MFR-02274,candidate,B,new
Powersi(信达兴),Powersi(信达兴),MFR-02284,candidate,B,new
PNI,PNI,MFR-02206,review,A,new
Power Systems,Power Systems,MFR-02276,candidate,B,new
PROD(谱罗德),PROD(谱罗德),MFR-02219,candidate,B,new
PROWAVE,PROWAVE,MFR-02222,candidate,B,new
PN SILICON(智晶),PN SILICON(智晶),MFR-02205,candidate,B,new
PUOLOP(迪浦),PUOLOP(迪浦),MFR-02232,candidate,B,new
PIP(丽隽),PIP(丽隽),MFR-02198,candidate,B,new
2Pai Semi(荣湃),2Pai Semi(荣湃),MFR-00001,candidate,B,new
PINTECH(品致),PINTECH(品致),MFR-02197,candidate,B,new
PINGWEI(平伟),PINGWEI(平伟),MFR-02195,candidate,B,new
3PEAK(思瑞浦),3PEAK(思瑞浦),MFR-00007,candidate,B,new
Phoenix Contact(菲尼克斯),Phoenix Contact(菲尼克斯),MFR-02258,candidate,B,new
PARALIGHT(光鼎),PARALIGHT(光鼎),MFR-02177,candidate,B,new
PLUGOOD(普乐固),PLUGOOD(普乐固),MFR-02201,candidate,B,new
PUTSCHE(普舍),PUTSCHE(普舍),MFR-02234,candidate,B,new
PTTC(聚鼎),PTTC(聚鼎),MFR-02229,candidate,B,new
PEREGRINE,PEREGRINE,MFR-02186,candidate,B,new
PANASONIC(松下),PANASONIC(松下),MFR-02174,candidate,B,new
PHILIPS(飞利浦),PHILIPS(飞利浦),MFR-02188,candidate,B,new
PRESI(普锐斯),PRESI(普锐斯),MFR-02217,candidate,B,new
Power Dynamics,Power Dynamics,MFR-02273,candidate,B,new
PREISSER(派尔沙),PREISSER(派尔沙),MFR-02216,candidate,B,new
POWERKING(力王),POWERKING(力王),MFR-02213,candidate,B,new
PixArt (原相科技),PixArt (原相科技),MFR-02263,candidate,B,new
PST(鹏申),PST(鹏申),MFR-02225,candidate,B,new
Quectel(移远),Quectel(移远),MFR-02326,candidate,B,new
QIACHIP(七艾),QIACHIP(七艾),MFR-02298,candidate,B,new
QIFAN(起帆),QIFAN(起帆),MFR-02300,candidate,B,new
QUICK(快克),QUICK(快克),MFR-02315,candidate,B,new
全磊,全磊,MFR-03604,review,A,new
QINGZHI(青智),QINGZHI(青智),MFR-02304,candidate,B,new
QuickLogic,QuickLogic,MFR-02330,candidate,B,new
QuWireless,QuWireless,MFR-02321,candidate,B,new
Quarton,Quarton,MFR-02324,candidate,B,new
Quelighting,Quelighting,MFR-02327,candidate,B,new
Qualtek(杰驰),Qualtek(杰驰),MFR-02323,candidate,B,new
QIQIANG(奇强),QIQIANG(奇强),MFR-02305,candidate,B,new
QVS,QVS,MFR-02317,review,A,new
QNHCHIP(乾能惠),QNHCHIP(乾能惠),MFR-02309,candidate,B,new
Qorvo,Qorvo,MFR-02320,active,A,seed_alias
Quell,Quell,MFR-02328,candidate,B,new
成丰仪表,成丰仪表,MFR-03684,candidate,B,new
QEEHUA(企华),QEEHUA(企华),MFR-02296,candidate,B,new
QNE(强能),QNE(强能),MFR-02308,candidate,B,new
QINGDAO HAISI(青岛海思),QINGDAO HAISI(青岛海思),MFR-02303,candidate,B,new
旗升,旗升,MFR-03697,review,A,new
钱柜,钱柜,MFR-03818,review,A,new
QIXING(七星),QIXING(七星),MFR-02306,candidate,B,new
QLRELAY,QLRELAY,MFR-02307,candidate,B,new
QST(上海矽睿),QST(上海矽睿),MFR-02313,candidate,B,new
QT,QT,MFR-02314,review,A,new
QianHai Joying(前海聚英),QianHai Joying(前海聚英),MFR-02319,candidate,B,new
QS(求尚),QS(求尚),MFR-02311,candidate,B,new
青浦电子,青浦电子,MFR-03825,candidate,B,new
QXSIGN(标识牌专家),QXSIGN(标识牌专家),MFR-02318,candidate,B,new
Quest Technology,Quest Technology,MFR-02329,candidate,B,new
QH MICRO-E(乾鸿微),QH MICRO-E(乾鸿微),MFR-02297,candidate,B,new
QNR(勤宏科技),QNR(勤宏科技),MFR-02310,candidate,B,new
权佳,权佳,MFR-03716,review,A,new
QIJEY,QIJEY,MFR-02301,candidate,B,new
Qualcomm,Qualcomm,MFR-02322,active,A,seed_alias
QAMcn(恭成科技),QAMcn(恭成科技),MFR-02295,candidate,B,new
青蓝科技,青蓝科技,MFR-03826,candidate,B,new
泉芯,泉芯,MFR-03739,review,A,new
QINDA(勤达),QINDA(勤达),MFR-02302,candidate,B,new
QIANTIAN(前田),QIANTIAN(前田),MFR-02299,candidate,B,new
QUINTIC(昆天),QUINTIC(昆天),MFR-02316,candidate,B,new
QST Products LLC.,QST Products LLC.,MFR-02312,candidate,B,new
日本白光,日本白光,MFR-03702,candidate,B,new
Rochester Electronics(罗彻斯特),Rochester Electronics(罗彻斯特),MFR-02431,candidate,B,new
RIGOL(普源),RIGOL(普源),MFR-02365,candidate,B,new
REK(美瑞克),REK(美瑞克),MFR-02349,candidate,B,new
RICHTEK(立锜),RICHTEK(立锜),MFR-02362,candidate,B,new
Remax(睿量),Remax(睿量),MFR-02421,candidate,B,new
RCH(瑞川),RCH(瑞川),MFR-02344,candidate,B,new
RYCHiP(蕊源),RYCHiP(蕊源),MFR-02396,candidate,B,new
RHM(荣和美),RHM(荣和美),MFR-02360,candidate,B,new
如般微,如般微,MFR-03659,review,A,new
Raxwell(瑞氪维尔),Raxwell(瑞氪维尔),MFR-02407,candidate,B,new
RUILON(瑞隆源),RUILON(瑞隆源),MFR-02390,candidate,B,new
RONG LAN(荣缆),RONG LAN(荣缆),MFR-02380,candidate,B,new
Rainsun(霖昱微),Rainsun(霖昱微),MFR-02403,candidate,B,new
RAMXEED/FUJITSU(富士通),RAMXEED/FUJITSU(富士通),MFR-02339,candidate,B,new
Radio Bridge,Radio Bridge,MFR-02400,candidate,B,new
Raztec Sensors,Raztec Sensors,MFR-02409,candidate,B,new
RAPOO(雷柏),RAPOO(雷柏),MFR-02340,candidate,B,new
RangeANT,RangeANT,MFR-02404,candidate,B,new
ReVibe Energy,ReVibe Energy,MFR-02411,candidate,B,new
Reed Switch Developments,Reed Switch Developments,MFR-02419,candidate,B,new
RF Crazy(智汉),RF Crazy(智汉),MFR-02354,candidate,B,new
REALTEK(瑞昱),REALTEK(瑞昱),MFR-02346,candidate,B,new
RICOH(理光),RICOH(理光),MFR-02364,candidate,B,new
radiolink(锐迪联),radiolink(锐迪联),MFR-03525,candidate,B,new
RALTRON(美国纬创电子),RALTRON(美国纬创电子),MFR-02338,candidate,B,new
Raspberry Pi(树莓派),Raspberry Pi(树莓派),MFR-02406,candidate,B,new
Rieker,Rieker,MFR-02428,candidate,B,new
RLE Technologies,RLE Technologies,MFR-02369,candidate,B,new
Rose Enclosures,Rose Enclosures,MFR-02437,candidate,B,new
Roscid,Roscid,MFR-02436,candidate,B,new
RFX Group,RFX Group,MFR-02359,candidate,B,new
Ruffy Controls,Ruffy Controls,MFR-02441,candidate,B,new
RushUp,RushUp,MFR-02444,candidate,B,new
RONGSHENG(戎生),RONGSHENG(戎生),MFR-02382,candidate,B,new
RECTRON(丽正),RECTRON(丽正),MFR-02347,candidate,B,new
RF-STAR(信驰达),RF-STAR(信驰达),MFR-02357,candidate,B,new
ruidakangDY(瑞达康),ruidakangDY(瑞达康),MFR-03527,candidate,B,new
ROCPU Switches(台普),ROCPU Switches(台普),MFR-02375,candidate,B,new
RAYTAC,RAYTAC,MFR-02342,candidate,B,new
Reomax(瑞迈),Reomax(瑞迈),MFR-02423,candidate,B,new
Realmagic(锐盟),Realmagic(锐盟),MFR-02414,candidate,B,new
Resta(锐斯达),Resta(锐斯达),MFR-02424,candidate,B,new
Refond(瑞丰),Refond(瑞丰),MFR-02420,candidate,B,new
Rayson(晶存),Rayson(晶存),MFR-02408,candidate,B,new
Ruishen(瑞申电子),Ruishen(瑞申电子),MFR-02442,candidate,B,new
ReSine PS(瑞鑫),ReSine PS(瑞鑫),MFR-02410,candidate,B,new
RZC(瑞之辰),RZC(瑞之辰),MFR-02398,candidate,B,new
R-K Electronics,R-K Electronics,MFR-02332,candidate,B,new
RealRun(惟赞),RealRun(惟赞),MFR-02413,candidate,B,new
RYEWARY,RYEWARY,MFR-02397,candidate,B,new
RUNIC(润石),RUNIC(润石),MFR-02393,candidate,B,new
Rockchip(瑞芯微),Rockchip(瑞芯微),MFR-02432,candidate,B,new
RUNESKEE,RUNESKEE,MFR-02392,candidate,B,new
RFBEAM(微波),RFBEAM(微波),MFR-02358,candidate,B,new
RAFI,RAFI,MFR-02334,review,A,new
Red Lion Controls(美国红狮),Red Lion Controls(美国红狮),MFR-02418,candidate,B,new
RUIBAO(锐豹),RUIBAO(锐豹),MFR-02389,candidate,B,new
RRC power solutions,RRC power solutions,MFR-02385,candidate,B,new
Rosenberger,Rosenberger,MFR-02438,candidate,B,new
Roman-Jones Inc.,Roman-Jones Inc.,MFR-02434,candidate,B,new
RAF Electronic Hardware,RAF Electronic Hardware,MFR-02333,candidate,B,new
RF Solutions,RF Solutions,MFR-02356,candidate,B,new
RICKY,RICKY,MFR-02363,candidate,B,new
RVR(鹏科),RVR(鹏科),MFR-02394,candidate,B,new
Radiall,Radiall,MFR-02399,candidate,B,new
"RCD Components, Inc.","RCD Components, Inc.",MFR-02343,candidate,B,new
Radio Design Labs,Radio Design Labs,MFR-02401,candidate,B,new
Radiocrafts,Radiocrafts,MFR-02402,candidate,B,new
Riedon,Riedon,MFR-02427,candidate,B,new
ROG(玩家国度),ROG(玩家国度),MFR-02377,candidate,B,new
RENATA(瑞纳达),RENATA(瑞纳达),MFR-02351,candidate,B,new
Runjet(瑞纳捷),Runjet(瑞纳捷),MFR-02443,candidate,B,new
ROAMAN(罗曼),ROAMAN(罗曼),MFR-02371,candidate,B,new
RUBICON(罗宾汉),RUBICON(罗宾汉),MFR-02388,candidate,B,new
ROCKTEK(富力隆),ROCKTEK(富力隆),MFR-02374,candidate,B,new
ruida(瑞达),ruida(瑞达),MFR-03526,candidate,B,new
ROQANG(容强),ROQANG(容强),MFR-02383,candidate,B,new
Recom Power,Recom Power,MFR-02417,candidate,B,new
RAIO(瑞佑),RAIO(瑞佑),MFR-02335,candidate,B,new
RONGHE(融和),RONGHE(融和),MFR-02381,candidate,B,new
RESI(开步睿思),RESI(开步睿思),MFR-02353,candidate,B,new
ROBOTIS,ROBOTIS,MFR-02372,candidate,B,new
Royalohm,Royalohm,MFR-02439,candidate,B,new
RJ(荣将),RJ(荣将),MFR-02368,candidate,B,new
RichWave(立积),RichWave(立积),MFR-02425,candidate,B,new
RDI,RDI,MFR-02345,review,A,new
REGAL ELECTRONICS,REGAL ELECTRONICS,MFR-02348,candidate,B,new
RS PRO,RS PRO,MFR-02386,candidate,B,new
RF Industries,RF Industries,MFR-02355,candidate,B,new
RHOMBUS IND.,RHOMBUS IND.,MFR-02361,candidate,B,new
Riverdi,Riverdi,MFR-02430,candidate,B,new
RELIFE,RELIFE,MFR-02350,candidate,B,new
荣和,荣和,MFR-03797,review,A,new
锐能微,锐能微,MFR-03820,review,A,new
ROCK(洛克),ROCK(洛克),MFR-02373,candidate,B,new
Recci(锐思),Recci(锐思),MFR-02416,candidate,B,new
Rubycon(红宝石),Rubycon(红宝石),MFR-02440,candidate,B,new
ROTAI(荣泰),ROTAI(荣泰),MFR-02384,candidate,B,new
ROFS(诺思),ROFS(诺思),MFR-02376,candidate,B,new
Rismat(丽施美),Rismat(丽施美),MFR-02429,candidate,B,new
RUIYAN,RUIYAN,MFR-02391,candidate,B,new
RAYSTAR(锐星微),RAYSTAR(锐星微),MFR-02341,candidate,B,new
RALEC(旺诠),RALEC(旺诠),MFR-02337,candidate,B,new
RISHENG(日昇),RISHENG(日昇),MFR-02366,candidate,B,new
RENESAS(瑞萨)/IDT,RENESAS(瑞萨)/IDT,MFR-02352,candidate,B,new
Reactor-Micro(亚成微),Reactor-Micro(亚成微),MFR-02412,candidate,B,new
ROHM(罗姆),ROHM(罗姆),MFR-02379,candidate,B,new
Romance(罗曼斯),Romance(罗曼斯),MFR-02435,candidate,B,new
RLT(瑞率特),RLT(瑞率特),MFR-02370,candidate,B,new
RIVER(大河),RIVER(大河),MFR-02367,candidate,B,new
RX(日星),RX(日星),MFR-02395,candidate,B,new
RS(容硕),RS(容硕),MFR-02387,candidate,B,new
Rocol(罗哥),Rocol(罗哥),MFR-02433,candidate,B,new
RAK(瑞科慧联),RAK(瑞科慧联),MFR-02336,candidate,B,new
R+O(宏嘉诚),R+O(宏嘉诚),MFR-02331,candidate,B,new
Seiko(精工),Seiko(精工),MFR-02685,candidate,B,new
Semiwell(矽门微),Semiwell(矽门微),MFR-02691,candidate,B,new
SI(深爱),SI(深爱),MFR-02548,candidate,B,new
XMXW(芯网),XMXW(芯网),MFR-03233,candidate,B,new
SATA(世达),SATA(世达),MFR-02476,candidate,B,new
SLOVJO(赛瑞捷),SLOVJO(赛瑞捷),MFR-02580,candidate,B,new
BEKEN(博通集成),BEKEN(博通集成),MFR-00284,candidate,B,new
SUPU(速普),SUPU(速普),MFR-02651,candidate,B,new
无锡众享,无锡众享,MFR-03698,candidate,B,new
SHOU HAN(首韩),SHOU HAN(首韩),MFR-02546,candidate,B,new
SUMIKO TEC(住矿),SUMIKO TEC(住矿),MFR-02631,candidate,B,new
SANYEAR(叁叶源),SANYEAR(叁叶源),MFR-02471,candidate,B,new
Samwin(芯派),Samwin(芯派),MFR-02672,candidate,B,new
三联热缩,三联热缩,MFR-03574,candidate,B,new
SUNSHINE,SUNSHINE,MFR-02644,candidate,B,new
SUN JU(三巨),SUN JU(三巨),MFR-02633,candidate,B,new
SRD(圣融达),SRD(圣融达),MFR-02610,candidate,B,new
SIBA,SIBA,MFR-02550,review,A,new
SANDISK(闪迪),SANDISK(闪迪),MFR-02459,candidate,B,new
SXJG(三雄极光),SXJG(三雄极光),MFR-02661,candidate,B,new
SIGLENT(鼎阳),SIGLENT(鼎阳),MFR-02556,candidate,B,new
SUNON(建准),SUNON(建准),MFR-02641,candidate,B,new
SEMBO(深波),SEMBO(深波),MFR-02501,candidate,B,new
SIPEX,SIPEX,MFR-02568,candidate,B,new
Silicon Billion(硅兆),Silicon Billion(硅兆),MFR-02723,candidate,B,new
SAMSUNG(三星),SAMSUNG(三星),MFR-02453,candidate,B,new
SHI AO FENG(世奥风),SHI AO FENG(世奥风),MFR-02536,candidate,B,new
SHENG FENG(胜丰宏),SHENG FENG(胜丰宏),MFR-02526,candidate,B,new
STEIPU(斯泰普),STEIPU(斯泰普),MFR-02625,candidate,B,new
Sunlord(顺络),Sunlord(顺络),MFR-02786,candidate,B,new
SGMICRO(圣邦微),SGMICRO(圣邦微),MFR-02515,candidate,B,new
SILAN(士兰微),SILAN(士兰微),MFR-02557,candidate,B,new
利信辉,利信辉,MFR-03612,review,A,new
SITIME,SITIME,MFR-02571,candidate,B,new
SELS,SELS,MFR-02500,review,A,new
SMC,SMC,MFR-02582,review,A,new
SUOREC(硕源),SUOREC(硕源),MFR-02646,candidate,B,new
SERNICNE(国际电工),SERNICNE(国际电工),MFR-02509,candidate,B,new
shengwei(胜为),shengwei(胜为),MFR-03532,candidate,B,new
Solid State System,Solid State System,MFR-02756,candidate,B,new
Seltech,Seltech,MFR-02686,candidate,B,new
SINDR(上海倍港),SINDR(上海倍港),MFR-02563,candidate,B,new
Souriau-Sunbank by Eaton,Souriau-Sunbank by Eaton,MFR-02762,candidate,B,new
SOCAY(硕凯),SOCAY(硕凯),MFR-02591,candidate,B,new
SHINDENGEN(新电元),SHINDENGEN(新电元),MFR-02542,candidate,B,new
Sensor Element(星硕传感),Sensor Element(星硕传感),MFR-02700,candidate,B,new
SKCIRE(苏坷),SKCIRE(苏坷),MFR-02576,candidate,B,new
SHIKUES(时科),SHIKUES(时科),MFR-02538,candidate,B,new
SHIMADZU(岛津),SHIMADZU(岛津),MFR-02539,candidate,B,new
SANJIAOZHOU(三角洲),SANJIAOZHOU(三角洲),MFR-02460,candidate,B,new
施耐德,施耐德,MFR-03696,review,A,new
SUPVAN(硕方),SUPVAN(硕方),MFR-02652,candidate,B,new
Sirectifier(矽莱克),Sirectifier(矽莱克),MFR-02742,candidate,B,new
SINEDEVICE(宇宏微),SINEDEVICE(宇宏微),MFR-02564,candidate,B,new
SIMAA(西玛),SIMAA(西玛),MFR-02559,candidate,B,new
Simplex(新普利斯),Simplex(新普利斯),MFR-02736,candidate,B,new
SHIMGE(新界泵业),SHIMGE(新界泵业),MFR-02541,candidate,B,new
SUNMATE(森美特),SUNMATE(森美特),MFR-02639,candidate,B,new
SUSUMU,SUSUMU,MFR-02656,candidate,B,new
STANSON(司坦森),STANSON(司坦森),MFR-02621,candidate,B,new
suntek(洺太电子),suntek(洺太电子),MFR-03544,candidate,B,new
SANLUX(三洋),SANLUX(三洋),MFR-02464,candidate,B,new
神龙消防,神龙消防,MFR-03770,candidate,B,new
SX(芯麦),SX(芯麦),MFR-02660,candidate,B,new
SEMTECH,Semtech,MFR-02692,active,A,seed_alias
SHENGBO(胜博),SHENGBO(胜博),MFR-02528,candidate,B,new
SINBON,SINBON,MFR-02562,candidate,B,new
somida(索梦得),somida(索梦得),MFR-03539,candidate,B,new
SIMCOM(芯讯通无线科技),SIMCOM(芯讯通无线科技),MFR-02560,candidate,B,new
SPSEMI(瞬雷电子),SPSEMI(瞬雷电子),MFR-02607,candidate,B,new
