mpn,clean_mpn,manufacturer,brand,url_slug,category,subcategory,description,applications,keywords,attributes_json,availability,alternative_parts,datasheet_url,faq,image
MOS100000617,MOS100000617,Yangjie,Yangjie,mos100000617,MOSFET,MOSFET,MOS100000617 MOSFET from Yangjie. Sourced via professional procurement support; specs below.,,,"{""id_a"": ""30"", ""package"": ""SOT-23"", ""rds_on_mohm"": ""8""}",active,,https://example.com/datasheet/MOS100000617.pdf,,
RES100000618,RES100000618,OhmWorks,OhmWorks,res100000618,Resistor,Resistor,RES100000618 Resistor from OhmWorks. Sourced via professional procurement support; specs below.,,,"{""tolerance"": ""±1%"", ""resistance_ohm"": ""10kΩ""}",active,,https://example.com/datasheet/RES100000618.pdf,,
CAP100000619,CAP100000619,Walsin Technology,Walsin Technology,cap100000619,Capacitor,Capacitor,CAP100000619 Capacitor from Walsin Technology. Sourced via professional procurement support; specs below.,,,"{""temperature_coeff"": ""X7R"", ""capacitance_pf"": ""100000""}",active,,https://example.com/datasheet/CAP100000619.pdf,,
IND100000620,IND100000620,Wurth Elektronik,Wurth Elektronik,ind100000620,Inductor,Inductor,IND100000620 Inductor from Wurth Elektronik. Sourced via professional procurement support; specs below.,,,"{""tolerance"": ""±20%"", ""inductance_uh"": ""4.7"", ""current_rating_a"": ""1.5"", ""package"": ""0805""}",active,,https://example.com/datasheet/IND100000620.pdf,,
SEN100000621,SEN100000621,STMicroelectronics,STMicroelectronics,sen100000621,Sensors,Sensors,SEN100000621 Sensors from STMicroelectronics. Sourced via professional procurement support; specs below.,,,"[1, 2, 3]",active,,https://example.com/datasheet/SEN100000621.pdf,,
CON100000622,CON100000622,Amphenol,Amphenol,con100000622,Connectors,Connectors,CON100000622 Connectors from Amphenol. Sourced via professional procurement support; specs below.,,,"{""voltage_rating_v"": ""50"", ""pitch_mm"": ""2.54"", ""mounting"": ""SMD"", ""current_rating_a"": ""3"", ""positions"": ""40"", ""Contact Plating"": ""Gold""}",active,,https://example.com/datasheet/CON100000622.pdf,,
MOD100000623,MOD100000623,SIMCom,SIMCom,mod100000623,Modules,Modules,MOD100000623 Modules from SIMCom. Sourced via professional procurement support; specs below.,,,"{""sensitivity_dbm"": ""-95"", ""output_power_dbm"": ""20"", ""data_rate_bps"": ""2Mbps""}",active,,https://example.com/datasheet/MOD100000623.pdf,,
OPA100000624,OPA100000624,Analog Devices,Analog Devices,opa100000624,Analog IC,Analog IC,OPA100000624 Analog IC from Analog Devices. Sourced via professional procurement support; specs below.,,,"{""bandwidth_hz"": ""1000000"", ""package"": ""SOIC-8""}",active,,https://example.com/datasheet/OPA100000624.pdf,,
PMIC100000625,PMIC100000625,VoltRegInc,VoltRegInc,pmic100000625,Power Management IC,Power Management IC,PMIC100000625 Power Management IC from VoltRegInc. Sourced via professional procurement support; specs below.,,,"{""package"": ""SOT-23"", ""voltage_in_min_v"": ""4.5""}",active,,https://example.com/datasheet/PMIC100000625.pdf,,
DIO100000626,DIO100000626,Littelfuse,Littelfuse,dio100000626,Diode,Diode,DIO100000626 Diode from Littelfuse. Sourced via professional procurement support; specs below.,,,"{""vf_v"": ""0.7"", ""if_a"": ""1""}",active,,https://example.com/datasheet/DIO100000626.pdf,,
LED100000627,LED100000627,Everlight Electronics,Everlight Electronics,led100000627,LED Components,LED Components,LED100000627 LED Components from Everlight Electronics. Sourced via professional procurement support; specs below.,,,"{""package"": ""0805"", ""forward_voltage_v"": ""2.1""}",active,,https://example.com/datasheet/LED100000627.pdf,,
MEM100000628,MEM100000628,Winbond Electronics,Winbond Electronics,mem100000628,Memory IC,Memory IC,MEM100000628 Memory IC from Winbond Electronics. Sourced via professional procurement support; specs below.,,,"{""speed_hz"": ""104000000"", ""memory_bytes"": ""16777216"", ""organization"": ""x8"", ""interface"": ""SPI""}",active,,https://example.com/datasheet/MEM100000628.pdf,,
XTAL100000629,XTAL100000629,Wurth Elektronik,Wurth Elektronik,xtal100000629,Crystal Oscillator,Crystal Oscillator,XTAL100000629 Crystal Oscillator from Wurth Elektronik. Sourced via professional procurement support; specs below.,,,"{""package"": ""SMD"", ""load_capacitance_pf"": ""18"", ""frequency_hz"": ""8000000""}",active,,https://example.com/datasheet/XTAL100000629.pdf,,
MCU100000630,MCU100000630,STMicroelectronics,STMicroelectronics,mcu100000630,Microcontroller,Microcontroller,MCU100000630 Microcontroller from STMicroelectronics. Sourced via professional procurement support; specs below.,,,"{""flash_bytes"": ""131072"", ""core"": ""ARM Cortex-M4""}",active,,https://example.com/datasheet/MCU100000630.pdf,,
MOS100000631,MOS100000631,ON Semiconductor,ON Semiconductor,mos100000631,MOSFET,MOSFET,MOS100000631 MOSFET from ON Semiconductor. Sourced via professional procurement support; specs below.,,,"{""rds_on_mohm"": ""8"", ""vgs_th_v"": ""2.5"", ""qg_nc"": ""45""}",active,,https://example.com/datasheet/MOS100000631.pdf,,
RES100000632,RES100000632,Vishay Intertechnology,Vishay Intertechnology,res100000632,Resistor,Resistor,RES100000632 Resistor from Vishay Intertechnology. Sourced via professional procurement support; specs below.,,,"{""temperature_coeff"": ""X7R"", ""tolerance"": ""±1%"", ""resistance_ohm"": ""10kΩ"", ""package"": ""0805""}",active,,https://example.com/datasheet/RES100000632.pdf,,
CAP100000633,CAP100000633,Holy Stone,Holy Stone,cap100000633,Capacitor,Capacitor,CAP100000633 Capacitor from Holy Stone. Sourced via professional procurement support; specs below.,,,"{""temperature_coeff"": ""X7R"", ""capacitance_pf"": ""100000"", ""package"": ""0603"", ""tolerance"": ""±10%"", ""voltage_rating_v"": ""50""}",active,,https://example.com/datasheet/CAP100000633.pdf,,
IND100000634,IND100000634,Bourns,Bourns,ind100000634,Inductor,Inductor,IND100000634 Inductor from Bourns. Sourced via professional procurement support; specs below.,,,"{""package"": ""0805"", ""current_rating_a"": ""1.5"", ""tolerance"": ""±20%""}",active,,https://example.com/datasheet/IND100000634.pdf,,
SEN100000635,SEN100000635,NXP Semiconductors,NXP Semiconductors,sen100000635,Sensors,Sensors,SEN100000635 Sensors from NXP Semiconductors. Sourced via professional procurement support; specs below.,,,"{""sensitivity_dbm"": ""260 LSB/g"", ""interface"": ""I2C"", ""range"": ""0-40"", ""accuracy"": ""±0.5""}",active,,https://example.com/datasheet/SEN100000635.pdf,,
CON100000636,CON100000636,Hirose Electric,Hirose Electric,con100000636,Connectors,Connectors,CON100000636 Connectors from Hirose Electric. Sourced via professional procurement support; specs below.,,,"{""voltage_rating_v"": ""50"", ""pitch_mm"": ""2.54"", ""mounting"": ""SMD"", ""positions"": ""40""}",active,,https://example.com/datasheet/CON100000636.pdf,,
MOD100000637,MOD100000637,u-blox,u-blox,mod100000637,Modules,Modules,MOD100000637 Modules from u-blox. Sourced via professional procurement support; specs below.,,,"{""output_power_dbm"": ""20"", ""interface"": ""UART"", ""sensitivity_dbm"": ""-95"", ""modulation"": ""GFSK""}",active,,https://example.com/datasheet/MOD100000637.pdf,,
OPA100000638,OPA100000638,Texas Instruments,Texas Instruments,opa100000638,Analog IC,Analog IC,OPA100000638 Analog IC from Texas Instruments. Sourced via professional procurement support; specs below.,,,"{""bandwidth_hz"": ""1000000"", ""supply_current_ua"": ""200"", ""Phase Margin"": ""60°""}",active,,https://example.com/datasheet/OPA100000638.pdf,,
PMIC100000639,PMIC100000639,SGMICRO,SGMICRO,pmic100000639,Power Management IC,Power Management IC,PMIC100000639 Power Management IC from SGMICRO. Sourced via professional procurement support; specs below.,,,"{""voltage_out_v"": ""5"", ""efficiency_percent"": ""92"", ""voltage_in_max_v"": ""28"", ""voltage_in_min_v"": ""4.5""}",active,,https://example.com/datasheet/PMIC100000639.pdf,,
DIO100000640,DIO100000640,,,dio100000640,Diode,Diode,DIO100000640 Diode from unspecified. Sourced via professional procurement support; specs below.,,,"{""if_a"": ""1"", ""vrrm_v"": ""100"", ""vf_v"": ""0.7""}",active,,https://example.com/datasheet/DIO100000640.pdf,,
LED100000641,LED100000641,OSRAM,OSRAM,led100000641,LED Components,LED Components,LED100000641 LED Components from OSRAM. Sourced via professional procurement support; specs below.,,,"{""forward_current_ma"": ""20"", ""wavelength_nm"": ""650"", ""forward_voltage_v"": ""2.1""}",active,,https://example.com/datasheet/LED100000641.pdf,,
MEM100000642,MEM100000642,SK Hynix,SK Hynix,mem100000642,Memory IC,Memory IC,MEM100000642 Memory IC from SK Hynix. Sourced via professional procurement support; specs below.,,,"{""interface"": ""SPI"", ""organization"": ""x8"", ""memory_bytes"": ""16777216"", ""speed_hz"": ""104000000""}",active,,https://example.com/datasheet/MEM100000642.pdf,,
XTAL100000643,XTAL100000643,AbraconX,AbraconX,xtal100000643,Crystal Oscillator,Crystal Oscillator,XTAL100000643 Crystal Oscillator from AbraconX. Sourced via professional procurement support; specs below.,,,"{""frequency_hz"": ""8000000"", ""package"": ""SMD""}",active,,https://example.com/datasheet/XTAL100000643.pdf,,
MCU100000644,MCU100000644,STMicroelectronics,STMicroelectronics,mcu100000644,Microcontroller,Microcontroller,MCU100000644 Microcontroller from STMicroelectronics. Sourced via professional procurement support; specs below.,,,"{""flash_bytes"": ""131072"", ""frequency_hz"": ""72000000""}",active,,https://example.com/datasheet/MCU100000644.pdf,,
MOS100000645,MOS100000645,Alpha & Omega Semiconductor,Alpha & Omega Semiconductor,mos100000645,MOSFET,MOSFET,MOS100000645 MOSFET from Alpha & Omega Semiconductor. Sourced via professional procurement support; specs below.,,,"{""id_a"": ""30"", ""qg_nc"": ""45"", ""rds_on_mohm"": ""8mΩ"", ""package"": ""SOT-23""}",active,,https://example.com/datasheet/MOS100000645.pdf,,
RES100000646,RES100000646,Yageo,Yageo,res100000646,Resistor,Resistor,RES100000646 Resistor from Yageo. Sourced via professional procurement support; specs below.,,,"{""package"": ""0805"", ""resistance_ohm"": ""10000"", ""power_rating_w"": ""0.25""}",active,,https://example.com/datasheet/RES100000646.pdf,,
CAP100000647,CAP100000647,TDK Corporation,TDK Corporation,cap100000647,Capacitor,Capacitor,CAP100000647 Capacitor from TDK Corporation. Sourced via professional procurement support; specs below.,,,"{""temperature_coeff"": ""X7R"", ""package"": ""0603"", ""capacitance_pf"": ""100nF"", ""tolerance"": ""±10%""}",active,,https://example.com/datasheet/CAP100000647.pdf,,
IND100000648,IND100000648,Murata Manufacturing,Murata Manufacturing,ind100000648,Inductor,Inductor,IND100000648 Inductor from Murata Manufacturing. Sourced via professional procurement support; specs below.,,,"{""package"": ""0805"", ""current_rating_a"": ""1.5"", ""inductance_uh"": ""4.7"", ""tolerance"": ""±20%""}",active,,https://example.com/datasheet/IND100000648.pdf,,
SEN100000649,SEN100000649,BoschDummy,BoschDummy,sen100000649,Sensors,Sensors,SEN100000649 Sensors from BoschDummy. Sourced via professional procurement support; specs below.,,,"{""accuracy"": ""±0.5"", ""interface"": ""I2C"", ""sensitivity_dbm"": ""260 LSB/g""}",active,,https://example.com/datasheet/SEN100000649.pdf,,
CON100000650,CON100000650,Molex,Molex,con100000650,Connectors,Connectors,CON100000650 Connectors from Molex. Sourced via professional procurement support; specs below.,,,"{""pitch_mm"": ""2.54"", ""positions"": ""40"", ""voltage_rating_v"": ""50"", ""Mating Cycles"": ""500""}",active,,https://example.com/datasheet/CON100000650.pdf,,
MOD100000651,MOD100000651,Semtech,Semtech,mod100000651,Modules,Modules,MOD100000651 Modules from Semtech. Sourced via professional procurement support; specs below.,,,"{""data_rate_bps"": ""2Mbps""}",active,,https://example.com/datasheet/MOD100000651.pdf,,
OPA100000652,OPA100000652,Silicon Labs,Silicon Labs,opa100000652,Analog IC,Analog IC,OPA100000652 Analog IC from Silicon Labs. Sourced via professional procurement support; specs below.,,,"{""package"": ""SOIC-8"", ""supply_current_ua"": ""200"", ""gain_db"": ""100"", ""bandwidth_hz"": ""1000000""}",active,,https://example.com/datasheet/OPA100000652.pdf,,
PMIC100000653,PMIC100000653,Richtek Technology,Richtek Technology,pmic100000653,Power Management IC,Power Management IC,PMIC100000653 Power Management IC from Richtek Technology. Sourced via professional procurement support; specs below.,,,"{""efficiency_percent"": ""92"", ""voltage_out_v"": ""5"", ""voltage_in_min_v"": ""4.5"", ""output_current_a"": ""3"", ""Power Good"": ""yes""}",active,,https://example.com/datasheet/PMIC100000653.pdf,,
DIO100000654,DIO100000654,Littelfuse,Littelfuse,dio100000654,Diode,Diode,DIO100000654 Diode from Littelfuse. Sourced via professional procurement support; specs below.,,,"{""vf_v"": ""0.7"", ""vrrm_v"": ""100""}",active,,https://example.com/datasheet/DIO100000654.pdf,,
LED100000655,LED100000655,Lite-On Technology,Lite-On Technology,led100000655,LED Components,LED Components,LED100000655 LED Components from Lite-On Technology. Sourced via professional procurement support; specs below.,,,"{""forward_current_ma"": ""20"", ""wavelength_nm"": ""650"", ""forward_voltage_v"": ""2.1""}",active,,https://example.com/datasheet/LED100000655.pdf,,
MEM100000656,MEM100000656,ISSI,ISSI,mem100000656,Memory IC,Memory IC,MEM100000656 Memory IC from ISSI. Sourced via professional procurement support; specs below.,,,"{""memory_bytes"": ""16777216"", ""organization"": ""x8"", ""interface"": ""SPI""}",active,,https://example.com/datasheet/MEM100000656.pdf,,
XTAL100000657,XTAL100000657,Wurth Elektronik,Wurth Elektronik,xtal100000657,Crystal Oscillator,Crystal Oscillator,XTAL100000657 Crystal Oscillator from Wurth Elektronik. Sourced via professional procurement support; specs below.,,,"{""frequency_hz"": ""8000000"", ""package"": ""SMD"", ""load_capacitance_pf"": ""18""}",active,,https://example.com/datasheet/XTAL100000657.pdf,,
MCU100000658,MCU100000658,Microchip Technology,Microchip Technology,mcu100000658,Microcontroller,Microcontroller,MCU100000658 Microcontroller from Microchip Technology. Sourced via professional procurement support; specs below.,,,"{""frequency_hz"": ""72MHz"", ""Operating Temp"": ""-40~85""}",active,,https://example.com/datasheet/MCU100000658.pdf,,
MOS100000659,MOS100000659,Vishay Intertechnology,Vishay Intertechnology,mos100000659,MOSFET,MOSFET,MOS100000659 MOSFET from Vishay Intertechnology. Sourced via professional procurement support; specs below.,,,"{""vgs_th_v"": ""2.5""}",active,,https://example.com/datasheet/MOS100000659.pdf,,
RES100000660,RES100000660,Yageo,Yageo,res100000660,Resistor,Resistor,RES100000660 Resistor from Yageo. Sourced via professional procurement support; specs below.,,,"{""power_rating_w"": ""0.25""}",active,,https://example.com/datasheet/RES100000660.pdf,,
CAP100000661,CAP100000661,TDK Corporation,TDK Corporation,cap100000661,Capacitor,Capacitor,CAP100000661 Capacitor from TDK Corporation. Sourced via professional procurement support; specs below.,,,"{""package"": ""0603"", ""tolerance"": ""±10%"", ""voltage_rating_v"": ""50"", ""temperature_coeff"": ""X7R""}",active,,https://example.com/datasheet/CAP100000661.pdf,,
IND100000662,IND100000662,Bourns,Bourns,ind100000662,Inductor,Inductor,IND100000662 Inductor from Bourns. Sourced via professional procurement support; specs below.,,,"{""inductance_uh"": ""4.7"", ""current_rating_a"": ""1.5""}",active,,https://example.com/datasheet/IND100000662.pdf,,
SEN100000663,SEN100000663,STMicroelectronics,STMicroelectronics,sen100000663,Sensors,Sensors,SEN100000663 Sensors from STMicroelectronics. Sourced via professional procurement support; specs below.,,,"{""interface"": ""I2C"", ""range"": ""0-40""}",active,,https://example.com/datasheet/SEN100000663.pdf,,
CON100000664,CON100000664,TE Connectivity,TE Connectivity,con100000664,Connectors,Connectors,CON100000664 Connectors from TE Connectivity. Sourced via professional procurement support; specs below.,,,"{""voltage_rating_v"": ""50"", ""mounting"": ""SMD"", ""positions"": ""40"", ""Contact Plating"": ""Gold""}",active,,https://example.com/datasheet/CON100000664.pdf,,
